"","Gene","X1_CD19_314_T_resent","X2_Y_Y_319_T_resent","X3_Y_Y_304_T_resent","X4_Y_Y_729_T_resent","X5_Y_Y_727_T_resent","X6_CD19_738_T_resent","X7_CD19_271_T_resent","X8_Y_H_305_T_resent","X9_CD19_324_T_resent","X10_hYP7_731_T_resent","X11_Y_H_314_T_resent","X12_hYP7_740_T_resent","X13_Y_H_737_T_resent","X14_hYP7_732_T_resent","X15_Y_H_730_T_resent","X16_hYP7_303_T_resent"
"22","HAVCR2",-1.63579945508826,-0.00828403518007258,0.240328556522437,0.981040298811358,0.635399228756617,-1.64714995632946,-1.6112677265992,0.78039272848297,-1.6464176659268,0.765380775228474,0.579745158154582,0.412416801147149,0.448299030877409,0.51859890953261,0.546792090034957,0.640525261575225
"23","TRIB1",1.62382814607228,-0.414084049568766,-0.352216873296806,-0.237373611953645,-0.405192958368005,0.616912067586122,-0.182174754082255,-0.430384383436828,3.10752899019924,-0.502994961576374,-0.444832406638064,-0.492251559708788,-0.481878619974567,-0.528186386645197,-0.401488337034355,-0.475210301573997
"24","XRCC5",-1.22118850952433,-0.693137949889472,-0.661065464705575,0.348072372687731,-0.191814461241189,-1.58734938204048,-2.10203640618206,0.599688655261393,-0.0283975129232414,1.44235502193829,0.257963961932975,0.79670534996247,0.614197636654108,0.850541307235438,0.712705984004646,0.862759396829304
"25","APLP2",1.12771602805493,-0.346524465176169,-0.366111716848708,-0.231799133951298,-0.366111716848708,0.562084168531612,-0.302553083870469,-0.384499749031092,3.37265491362594,-0.418477634585496,-0.527206868359591,-0.468844853172025,-0.390096106651817,-0.45445421929016,-0.399290122743009,-0.406485439683942
"26","GZMK",-1.6414111202086,0.671518735946512,0.526248510990957,1.07762429478585,0.451782261223824,-1.65036334695656,-1.64548031418495,0.772434746559895,-1.66053633189743,0.494101878577823,0.533979979546015,0.453003019416727,0.553105191234841,0.397661981338421,0.390744351578632,0.275586162048038
"27","TOP2A",-1.25151404336477,-0.834036256786712,-1.05337432704068,0.153633988558066,-0.327006240341649,-1.42932064469491,-1.46695853840713,0.842364181544876,-0.572734098140963,1.14433257017854,-0.0687324179715951,0.875675880577529,0.852314429307876,1.12399945518458,1.29877772023902,0.712578341157914
"28","M6PR",-1.58842094818045,-0.0303392162162327,0.0162979260665713,0.515265201027754,0.249985112128793,-1.65361265244673,-1.70175421867414,0.549365477105503,-1.44349477485001,1.02275754500837,0.308156171320248,0.840220773062775,0.526799117936404,1.0277722914904,0.568922988385388,0.792079206835365
"29","DUSP10",-1.26819312899662,0.92531155424567,1.78185638514851,1.68635925283855,0.890159235603967,-1.40060019588037,-1.43926774638624,0.335338473042416,-1.09887612753908,-0.23823019279471,-0.0648120874956405,-0.0900045825221946,0.199416174294496,-0.320252269625351,0.328893881291437,-0.227098625224838
"30","ADORA2A",-1.58847614668363,0.228671356031223,0.444306193020052,0.844514759017971,0.118182730707817,-1.6211848017325,-1.64238485593084,1.16995376243752,-1.56848752415377,0.422524651620843,0.765941301000581,0.462411039305434,0.766547016834819,0.0880362536377779,0.833527073784888,0.275917191101809
"31","IDH1",1.36919790699089,-0.456290642297601,-0.456942602493776,-0.351325050713513,-0.433472035431495,0.720497511797302,-0.162256593822919,-0.394354423661028,3.21815702334166,-0.454986721905252,-0.486280811321627,-0.447815159747333,-0.392398543072504,-0.449119080139682,-0.384575020718411,-0.438035756804716
